var_a,var_b
agg_labor_union_attitudes|ECO,agg_ideal_family_normativity|FAM
agg_labor_union_attitudes|ECO,agg_intergenerational_obligations|FAM
agg_labor_union_attitudes|ECO,agg_conjugal_union_attitudes|FAM
agg_labor_union_attitudes|ECO,agg_family_value_transmission|FAM
agg_economic_wellbeing_perception|ECO,agg_perceived_representativeness|FED
agg_economic_wellbeing_perception|ECO,agg_fiscal_and_service_federalism_preferences|FED
agg_economic_wellbeing_perception|ECO,agg_legal_uniformity_preference|FED
agg_economic_wellbeing_perception|ECO,agg_security_governance_preferences|FED
agg_economic_wellbeing_perception|ECO,agg_political_interest_and_engagement|FED
agg_job_search_and_employment_precarity|ECO,agg_perceived_representativeness|FED
agg_job_search_and_employment_precarity|ECO,agg_fiscal_and_service_federalism_preferences|FED
agg_job_search_and_employment_precarity|ECO,agg_legal_uniformity_preference|FED
agg_job_search_and_employment_precarity|ECO,agg_security_governance_preferences|FED
agg_job_search_and_employment_precarity|ECO,agg_political_interest_and_engagement|FED
agg_labor_union_attitudes|ECO,agg_perceived_representativeness|FED
agg_labor_union_attitudes|ECO,agg_fiscal_and_service_federalism_preferences|FED
agg_labor_union_attitudes|ECO,agg_legal_uniformity_preference|FED
agg_labor_union_attitudes|ECO,agg_security_governance_preferences|FED
agg_labor_union_attitudes|ECO,agg_political_interest_and_engagement|FED
agg_economic_wellbeing_perception|ECO,agg_traditional_gender_role_attitudes|GEN
agg_economic_wellbeing_perception|ECO,agg_tolerance_of_gender_based_violence|GEN
agg_economic_wellbeing_perception|ECO,agg_sexual_and_reproductive_attitudes|GEN
agg_job_search_and_employment_precarity|ECO,agg_traditional_gender_role_attitudes|GEN
agg_job_search_and_employment_precarity|ECO,agg_tolerance_of_gender_based_violence|GEN
agg_job_search_and_employment_precarity|ECO,agg_sexual_and_reproductive_attitudes|GEN
agg_labor_union_attitudes|ECO,agg_traditional_gender_role_attitudes|GEN
agg_labor_union_attitudes|ECO,agg_tolerance_of_gender_based_violence|GEN
agg_labor_union_attitudes|ECO,agg_sexual_and_reproductive_attitudes|GEN
agg_economic_wellbeing_perception|ECO,agg_transnational_exposure|GLO
agg_economic_wellbeing_perception|ECO,agg_economic_globalization_attitudes|GLO
agg_economic_wellbeing_perception|ECO,agg_international_institutional_engagement|GLO
agg_job_search_and_employment_precarity|ECO,agg_transnational_exposure|GLO
agg_job_search_and_employment_precarity|ECO,agg_economic_globalization_attitudes|GLO
agg_job_search_and_employment_precarity|ECO,agg_international_institutional_engagement|GLO
agg_labor_union_attitudes|ECO,agg_transnational_exposure|GLO
agg_labor_union_attitudes|ECO,agg_economic_globalization_attitudes|GLO
agg_labor_union_attitudes|ECO,agg_international_institutional_engagement|GLO
agg_economic_wellbeing_perception|ECO,agg_structural_housing_quality|HAB
agg_economic_wellbeing_perception|ECO,agg_basic_services_access|HAB
agg_economic_wellbeing_perception|ECO,agg_household_asset_endowment|HAB
agg_economic_wellbeing_perception|ECO,agg_housing_tenure_security|HAB
agg_job_search_and_employment_precarity|ECO,agg_structural_housing_quality|HAB
agg_job_search_and_employment_precarity|ECO,agg_basic_services_access|HAB
agg_job_search_and_employment_precarity|ECO,agg_household_asset_endowment|HAB
agg_job_search_and_employment_precarity|ECO,agg_housing_tenure_security|HAB
agg_labor_union_attitudes|ECO,agg_structural_housing_quality|HAB
agg_labor_union_attitudes|ECO,agg_basic_services_access|HAB
agg_labor_union_attitudes|ECO,agg_household_asset_endowment|HAB
agg_labor_union_attitudes|ECO,agg_housing_tenure_security|HAB
agg_economic_wellbeing_perception|ECO,agg_national_identity_pride|IDE
agg_economic_wellbeing_perception|ECO,agg_tolerance_social_diversity|IDE
agg_economic_wellbeing_perception|ECO,agg_personal_optimism_efficacy|IDE
agg_economic_wellbeing_perception|ECO,agg_moral_normative_conservatism|IDE
agg_job_search_and_employment_precarity|ECO,agg_national_identity_pride|IDE
agg_job_search_and_employment_precarity|ECO,agg_tolerance_social_diversity|IDE
agg_job_search_and_employment_precarity|ECO,agg_personal_optimism_efficacy|IDE
agg_job_search_and_employment_precarity|ECO,agg_moral_normative_conservatism|IDE
agg_labor_union_attitudes|ECO,agg_national_identity_pride|IDE
agg_labor_union_attitudes|ECO,agg_tolerance_social_diversity|IDE
agg_labor_union_attitudes|ECO,agg_personal_optimism_efficacy|IDE
agg_labor_union_attitudes|ECO,agg_moral_normative_conservatism|IDE
agg_economic_wellbeing_perception|ECO,agg_perceived_indigenous_discrimination|IND
agg_economic_wellbeing_perception|ECO,agg_social_distance_toward_indigenous_people|IND
agg_economic_wellbeing_perception|ECO,agg_national_economic_outlook|IND
agg_job_search_and_employment_precarity|ECO,agg_perceived_indigenous_discrimination|IND
agg_job_search_and_employment_precarity|ECO,agg_social_distance_toward_indigenous_people|IND
agg_job_search_and_employment_precarity|ECO,agg_national_economic_outlook|IND
agg_labor_union_attitudes|ECO,agg_perceived_indigenous_discrimination|IND
agg_labor_union_attitudes|ECO,agg_social_distance_toward_indigenous_people|IND
agg_labor_union_attitudes|ECO,agg_national_economic_outlook|IND
agg_economic_wellbeing_perception|ECO,agg_judicial_institutional_trust|JUS
agg_economic_wellbeing_perception|ECO,agg_legal_cynicism_extrajudicial_justice|JUS
agg_economic_wellbeing_perception|ECO,agg_police_trust_and_legitimacy|JUS
agg_economic_wellbeing_perception|ECO,agg_law_compliance_motivation|JUS
agg_job_search_and_employment_precarity|ECO,agg_judicial_institutional_trust|JUS
agg_job_search_and_employment_precarity|ECO,agg_legal_cynicism_extrajudicial_justice|JUS
agg_job_search_and_employment_precarity|ECO,agg_police_trust_and_legitimacy|JUS
agg_job_search_and_employment_precarity|ECO,agg_law_compliance_motivation|JUS
agg_labor_union_attitudes|ECO,agg_judicial_institutional_trust|JUS
agg_labor_union_attitudes|ECO,agg_legal_cynicism_extrajudicial_justice|JUS
agg_labor_union_attitudes|ECO,agg_police_trust_and_legitimacy|JUS
agg_labor_union_attitudes|ECO,agg_law_compliance_motivation|JUS
agg_economic_wellbeing_perception|ECO,agg_environmental_problem_salience|MED
agg_economic_wellbeing_perception|ECO,agg_environmental_knowledge_self_efficacy|MED
agg_economic_wellbeing_perception|ECO,agg_pro_environmental_civic_engagement|MED
agg_economic_wellbeing_perception|ECO,agg_climate_change_risk_perception|MED
agg_job_search_and_employment_precarity|ECO,agg_environmental_problem_salience|MED
agg_job_search_and_employment_precarity|ECO,agg_environmental_knowledge_self_efficacy|MED
agg_job_search_and_employment_precarity|ECO,agg_pro_environmental_civic_engagement|MED
agg_job_search_and_employment_precarity|ECO,agg_climate_change_risk_perception|MED
agg_labor_union_attitudes|ECO,agg_environmental_problem_salience|MED
agg_labor_union_attitudes|ECO,agg_environmental_knowledge_self_efficacy|MED
agg_labor_union_attitudes|ECO,agg_pro_environmental_civic_engagement|MED
agg_labor_union_attitudes|ECO,agg_climate_change_risk_perception|MED
agg_economic_wellbeing_perception|ECO,agg_emigration_intention_likelihood|MIG
agg_economic_wellbeing_perception|ECO,agg_perceived_opportunity_structure|MIG
agg_economic_wellbeing_perception|ECO,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_job_search_and_employment_precarity|ECO,agg_emigration_intention_likelihood|MIG
agg_job_search_and_employment_precarity|ECO,agg_perceived_opportunity_structure|MIG
agg_job_search_and_employment_precarity|ECO,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_labor_union_attitudes|ECO,agg_emigration_intention_likelihood|MIG
agg_labor_union_attitudes|ECO,agg_perceived_opportunity_structure|MIG
agg_labor_union_attitudes|ECO,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_economic_wellbeing_perception|ECO,agg_perceived_situation_of_children_and_youth|NIN
agg_economic_wellbeing_perception|ECO,agg_children_rights_recognition_and_respect|NIN
agg_economic_wellbeing_perception|ECO,agg_youth_participation_and_voice|NIN
agg_economic_wellbeing_perception|ECO,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_job_search_and_employment_precarity|ECO,agg_perceived_situation_of_children_and_youth|NIN
agg_job_search_and_employment_precarity|ECO,agg_children_rights_recognition_and_respect|NIN
agg_job_search_and_employment_precarity|ECO,agg_youth_participation_and_voice|NIN
agg_job_search_and_employment_precarity|ECO,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_labor_union_attitudes|ECO,agg_perceived_situation_of_children_and_youth|NIN
agg_labor_union_attitudes|ECO,agg_children_rights_recognition_and_respect|NIN
agg_labor_union_attitudes|ECO,agg_youth_participation_and_voice|NIN
agg_labor_union_attitudes|ECO,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_economic_wellbeing_perception|ECO,agg_intergenerational_mobility_perception|POB
agg_economic_wellbeing_perception|ECO,agg_social_policy_preferences|POB
agg_economic_wellbeing_perception|ECO,agg_subjective_economic_wellbeing_and_agency|POB
agg_job_search_and_employment_precarity|ECO,agg_intergenerational_mobility_perception|POB
agg_job_search_and_employment_precarity|ECO,agg_social_policy_preferences|POB
agg_job_search_and_employment_precarity|ECO,agg_subjective_economic_wellbeing_and_agency|POB
agg_labor_union_attitudes|ECO,agg_intergenerational_mobility_perception|POB
agg_labor_union_attitudes|ECO,agg_social_policy_preferences|POB
agg_labor_union_attitudes|ECO,agg_subjective_economic_wellbeing_and_agency|POB
agg_economic_wellbeing_perception|ECO,agg_supernatural_beliefs|REL
agg_economic_wellbeing_perception|ECO,agg_personal_religiosity|REL
agg_economic_wellbeing_perception|ECO,agg_religious_socialization|REL
agg_economic_wellbeing_perception|ECO,agg_church_state_separation|REL
agg_economic_wellbeing_perception|ECO,agg_religious_tolerance|REL
agg_job_search_and_employment_precarity|ECO,agg_supernatural_beliefs|REL
agg_job_search_and_employment_precarity|ECO,agg_personal_religiosity|REL
agg_job_search_and_employment_precarity|ECO,agg_religious_socialization|REL
agg_job_search_and_employment_precarity|ECO,agg_church_state_separation|REL
agg_job_search_and_employment_precarity|ECO,agg_religious_tolerance|REL
agg_labor_union_attitudes|ECO,agg_supernatural_beliefs|REL
agg_labor_union_attitudes|ECO,agg_personal_religiosity|REL
agg_labor_union_attitudes|ECO,agg_religious_socialization|REL
agg_labor_union_attitudes|ECO,agg_church_state_separation|REL
agg_labor_union_attitudes|ECO,agg_religious_tolerance|REL
agg_economic_wellbeing_perception|ECO,agg_functional_health_status|SAL
agg_economic_wellbeing_perception|ECO,agg_subjective_wellbeing|SAL
agg_economic_wellbeing_perception|ECO,agg_health_risk_behaviors|SAL
agg_job_search_and_employment_precarity|ECO,agg_functional_health_status|SAL
agg_job_search_and_employment_precarity|ECO,agg_subjective_wellbeing|SAL
agg_job_search_and_employment_precarity|ECO,agg_health_risk_behaviors|SAL
agg_labor_union_attitudes|ECO,agg_functional_health_status|SAL
agg_labor_union_attitudes|ECO,agg_subjective_wellbeing|SAL
agg_labor_union_attitudes|ECO,agg_health_risk_behaviors|SAL
agg_economic_wellbeing_perception|ECO,agg_perceived_security_trajectory|SEG
agg_economic_wellbeing_perception|ECO,agg_police_institutional_legitimacy|SEG
agg_economic_wellbeing_perception|ECO,agg_crime_victimization_exposure|SEG
agg_economic_wellbeing_perception|ECO,agg_fear_and_risk_avoidance|SEG
agg_economic_wellbeing_perception|ECO,agg_punitive_and_vigilante_attitudes|SEG
agg_job_search_and_employment_precarity|ECO,agg_perceived_security_trajectory|SEG
agg_job_search_and_employment_precarity|ECO,agg_police_institutional_legitimacy|SEG
agg_job_search_and_employment_precarity|ECO,agg_crime_victimization_exposure|SEG
agg_job_search_and_employment_precarity|ECO,agg_fear_and_risk_avoidance|SEG
agg_job_search_and_employment_precarity|ECO,agg_punitive_and_vigilante_attitudes|SEG
agg_labor_union_attitudes|ECO,agg_perceived_security_trajectory|SEG
agg_labor_union_attitudes|ECO,agg_police_institutional_legitimacy|SEG
agg_labor_union_attitudes|ECO,agg_crime_victimization_exposure|SEG
agg_labor_union_attitudes|ECO,agg_fear_and_risk_avoidance|SEG
agg_labor_union_attitudes|ECO,agg_punitive_and_vigilante_attitudes|SEG
agg_economic_wellbeing_perception|ECO,agg_media_trust_and_quality_evaluation|SOC
agg_economic_wellbeing_perception|ECO,agg_perceived_media_social_impact|SOC
agg_job_search_and_employment_precarity|ECO,agg_media_trust_and_quality_evaluation|SOC
agg_job_search_and_employment_precarity|ECO,agg_perceived_media_social_impact|SOC
agg_labor_union_attitudes|ECO,agg_media_trust_and_quality_evaluation|SOC
agg_labor_union_attitudes|ECO,agg_perceived_media_social_impact|SOC
agg_perceived_education_quality|EDU,agg_ageism_and_negative_stereotypes|ENV
agg_perceived_education_quality|EDU,agg_state_and_family_responsibility_for_elder_care|ENV
agg_perceived_education_quality|EDU,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_educational_returns_belief|EDU,agg_ageism_and_negative_stereotypes|ENV
agg_educational_returns_belief|EDU,agg_state_and_family_responsibility_for_elder_care|ENV
agg_educational_returns_belief|EDU,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_school_environment_quality|EDU,agg_ageism_and_negative_stereotypes|ENV
agg_school_environment_quality|EDU,agg_state_and_family_responsibility_for_elder_care|ENV
agg_school_environment_quality|EDU,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_digital_and_cultural_capital|EDU,agg_ageism_and_negative_stereotypes|ENV
agg_digital_and_cultural_capital|EDU,agg_state_and_family_responsibility_for_elder_care|ENV
agg_digital_and_cultural_capital|EDU,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_perceived_education_quality|EDU,agg_family_cohesion_quality|FAM
agg_perceived_education_quality|EDU,agg_ideal_family_normativity|FAM
agg_perceived_education_quality|EDU,agg_intergenerational_obligations|FAM
agg_perceived_education_quality|EDU,agg_conjugal_union_attitudes|FAM
agg_perceived_education_quality|EDU,agg_family_value_transmission|FAM
agg_educational_returns_belief|EDU,agg_family_cohesion_quality|FAM
agg_educational_returns_belief|EDU,agg_ideal_family_normativity|FAM
agg_educational_returns_belief|EDU,agg_intergenerational_obligations|FAM
agg_educational_returns_belief|EDU,agg_conjugal_union_attitudes|FAM
agg_educational_returns_belief|EDU,agg_family_value_transmission|FAM
agg_school_environment_quality|EDU,agg_family_cohesion_quality|FAM
agg_school_environment_quality|EDU,agg_ideal_family_normativity|FAM
agg_school_environment_quality|EDU,agg_intergenerational_obligations|FAM
agg_school_environment_quality|EDU,agg_conjugal_union_attitudes|FAM
agg_school_environment_quality|EDU,agg_family_value_transmission|FAM
agg_digital_and_cultural_capital|EDU,agg_family_cohesion_quality|FAM
agg_digital_and_cultural_capital|EDU,agg_ideal_family_normativity|FAM
agg_digital_and_cultural_capital|EDU,agg_intergenerational_obligations|FAM
agg_digital_and_cultural_capital|EDU,agg_conjugal_union_attitudes|FAM
agg_digital_and_cultural_capital|EDU,agg_family_value_transmission|FAM
agg_perceived_education_quality|EDU,agg_perceived_representativeness|FED
agg_perceived_education_quality|EDU,agg_fiscal_and_service_federalism_preferences|FED
agg_perceived_education_quality|EDU,agg_legal_uniformity_preference|FED
agg_perceived_education_quality|EDU,agg_security_governance_preferences|FED
agg_perceived_education_quality|EDU,agg_political_interest_and_engagement|FED
agg_educational_returns_belief|EDU,agg_perceived_representativeness|FED
agg_educational_returns_belief|EDU,agg_fiscal_and_service_federalism_preferences|FED
agg_educational_returns_belief|EDU,agg_legal_uniformity_preference|FED
agg_educational_returns_belief|EDU,agg_security_governance_preferences|FED
agg_educational_returns_belief|EDU,agg_political_interest_and_engagement|FED
agg_school_environment_quality|EDU,agg_perceived_representativeness|FED
agg_school_environment_quality|EDU,agg_fiscal_and_service_federalism_preferences|FED
agg_school_environment_quality|EDU,agg_legal_uniformity_preference|FED
agg_school_environment_quality|EDU,agg_security_governance_preferences|FED
agg_school_environment_quality|EDU,agg_political_interest_and_engagement|FED
agg_digital_and_cultural_capital|EDU,agg_perceived_representativeness|FED
agg_digital_and_cultural_capital|EDU,agg_fiscal_and_service_federalism_preferences|FED
agg_digital_and_cultural_capital|EDU,agg_legal_uniformity_preference|FED
agg_digital_and_cultural_capital|EDU,agg_security_governance_preferences|FED
agg_digital_and_cultural_capital|EDU,agg_political_interest_and_engagement|FED
agg_perceived_education_quality|EDU,agg_traditional_gender_role_attitudes|GEN
agg_perceived_education_quality|EDU,agg_tolerance_of_gender_based_violence|GEN
agg_perceived_education_quality|EDU,agg_sexual_and_reproductive_attitudes|GEN
agg_educational_returns_belief|EDU,agg_traditional_gender_role_attitudes|GEN
agg_educational_returns_belief|EDU,agg_tolerance_of_gender_based_violence|GEN
agg_educational_returns_belief|EDU,agg_sexual_and_reproductive_attitudes|GEN
agg_school_environment_quality|EDU,agg_traditional_gender_role_attitudes|GEN
agg_school_environment_quality|EDU,agg_tolerance_of_gender_based_violence|GEN
agg_school_environment_quality|EDU,agg_sexual_and_reproductive_attitudes|GEN
agg_digital_and_cultural_capital|EDU,agg_traditional_gender_role_attitudes|GEN
agg_digital_and_cultural_capital|EDU,agg_tolerance_of_gender_based_violence|GEN
agg_digital_and_cultural_capital|EDU,agg_sexual_and_reproductive_attitudes|GEN
agg_perceived_education_quality|EDU,agg_transnational_exposure|GLO
agg_perceived_education_quality|EDU,agg_economic_globalization_attitudes|GLO
agg_perceived_education_quality|EDU,agg_international_institutional_engagement|GLO
agg_educational_returns_belief|EDU,agg_transnational_exposure|GLO
agg_educational_returns_belief|EDU,agg_economic_globalization_attitudes|GLO
agg_educational_returns_belief|EDU,agg_international_institutional_engagement|GLO
agg_school_environment_quality|EDU,agg_transnational_exposure|GLO
agg_school_environment_quality|EDU,agg_economic_globalization_attitudes|GLO
agg_school_environment_quality|EDU,agg_international_institutional_engagement|GLO
agg_digital_and_cultural_capital|EDU,agg_transnational_exposure|GLO
agg_digital_and_cultural_capital|EDU,agg_economic_globalization_attitudes|GLO
agg_digital_and_cultural_capital|EDU,agg_international_institutional_engagement|GLO
agg_perceived_education_quality|EDU,agg_structural_housing_quality|HAB
agg_perceived_education_quality|EDU,agg_basic_services_access|HAB
agg_perceived_education_quality|EDU,agg_household_asset_endowment|HAB
agg_perceived_education_quality|EDU,agg_housing_tenure_security|HAB
agg_educational_returns_belief|EDU,agg_structural_housing_quality|HAB
agg_educational_returns_belief|EDU,agg_basic_services_access|HAB
agg_educational_returns_belief|EDU,agg_household_asset_endowment|HAB
agg_educational_returns_belief|EDU,agg_housing_tenure_security|HAB
agg_school_environment_quality|EDU,agg_structural_housing_quality|HAB
agg_school_environment_quality|EDU,agg_basic_services_access|HAB
agg_school_environment_quality|EDU,agg_household_asset_endowment|HAB
agg_school_environment_quality|EDU,agg_housing_tenure_security|HAB
agg_digital_and_cultural_capital|EDU,agg_structural_housing_quality|HAB
agg_digital_and_cultural_capital|EDU,agg_basic_services_access|HAB
agg_digital_and_cultural_capital|EDU,agg_household_asset_endowment|HAB
agg_digital_and_cultural_capital|EDU,agg_housing_tenure_security|HAB
agg_perceived_education_quality|EDU,agg_national_identity_pride|IDE
agg_perceived_education_quality|EDU,agg_tolerance_social_diversity|IDE
agg_perceived_education_quality|EDU,agg_personal_optimism_efficacy|IDE
agg_perceived_education_quality|EDU,agg_moral_normative_conservatism|IDE
agg_educational_returns_belief|EDU,agg_national_identity_pride|IDE
agg_educational_returns_belief|EDU,agg_tolerance_social_diversity|IDE
agg_educational_returns_belief|EDU,agg_personal_optimism_efficacy|IDE
agg_educational_returns_belief|EDU,agg_moral_normative_conservatism|IDE
agg_school_environment_quality|EDU,agg_national_identity_pride|IDE
agg_school_environment_quality|EDU,agg_tolerance_social_diversity|IDE
agg_school_environment_quality|EDU,agg_personal_optimism_efficacy|IDE
agg_school_environment_quality|EDU,agg_moral_normative_conservatism|IDE
agg_digital_and_cultural_capital|EDU,agg_national_identity_pride|IDE
agg_digital_and_cultural_capital|EDU,agg_tolerance_social_diversity|IDE
agg_digital_and_cultural_capital|EDU,agg_personal_optimism_efficacy|IDE
agg_digital_and_cultural_capital|EDU,agg_moral_normative_conservatism|IDE
agg_perceived_education_quality|EDU,agg_perceived_indigenous_discrimination|IND
agg_perceived_education_quality|EDU,agg_social_distance_toward_indigenous_people|IND
agg_perceived_education_quality|EDU,agg_national_economic_outlook|IND
agg_educational_returns_belief|EDU,agg_perceived_indigenous_discrimination|IND
agg_educational_returns_belief|EDU,agg_social_distance_toward_indigenous_people|IND
agg_educational_returns_belief|EDU,agg_national_economic_outlook|IND
agg_school_environment_quality|EDU,agg_perceived_indigenous_discrimination|IND
agg_school_environment_quality|EDU,agg_social_distance_toward_indigenous_people|IND
agg_school_environment_quality|EDU,agg_national_economic_outlook|IND
agg_digital_and_cultural_capital|EDU,agg_perceived_indigenous_discrimination|IND
agg_digital_and_cultural_capital|EDU,agg_social_distance_toward_indigenous_people|IND
agg_digital_and_cultural_capital|EDU,agg_national_economic_outlook|IND
agg_perceived_education_quality|EDU,agg_judicial_institutional_trust|JUS
agg_perceived_education_quality|EDU,agg_legal_cynicism_extrajudicial_justice|JUS
agg_perceived_education_quality|EDU,agg_police_trust_and_legitimacy|JUS
agg_perceived_education_quality|EDU,agg_law_compliance_motivation|JUS
agg_educational_returns_belief|EDU,agg_judicial_institutional_trust|JUS
agg_educational_returns_belief|EDU,agg_legal_cynicism_extrajudicial_justice|JUS
agg_educational_returns_belief|EDU,agg_police_trust_and_legitimacy|JUS
agg_educational_returns_belief|EDU,agg_law_compliance_motivation|JUS
agg_school_environment_quality|EDU,agg_judicial_institutional_trust|JUS
agg_school_environment_quality|EDU,agg_legal_cynicism_extrajudicial_justice|JUS
agg_school_environment_quality|EDU,agg_police_trust_and_legitimacy|JUS
agg_school_environment_quality|EDU,agg_law_compliance_motivation|JUS
agg_digital_and_cultural_capital|EDU,agg_judicial_institutional_trust|JUS
agg_digital_and_cultural_capital|EDU,agg_legal_cynicism_extrajudicial_justice|JUS
agg_digital_and_cultural_capital|EDU,agg_police_trust_and_legitimacy|JUS
agg_digital_and_cultural_capital|EDU,agg_law_compliance_motivation|JUS
agg_perceived_education_quality|EDU,agg_environmental_problem_salience|MED
agg_perceived_education_quality|EDU,agg_environmental_knowledge_self_efficacy|MED
agg_perceived_education_quality|EDU,agg_pro_environmental_civic_engagement|MED
agg_perceived_education_quality|EDU,agg_climate_change_risk_perception|MED
agg_educational_returns_belief|EDU,agg_environmental_problem_salience|MED
agg_educational_returns_belief|EDU,agg_environmental_knowledge_self_efficacy|MED
agg_educational_returns_belief|EDU,agg_pro_environmental_civic_engagement|MED
agg_educational_returns_belief|EDU,agg_climate_change_risk_perception|MED
agg_school_environment_quality|EDU,agg_environmental_problem_salience|MED
agg_school_environment_quality|EDU,agg_environmental_knowledge_self_efficacy|MED
agg_school_environment_quality|EDU,agg_pro_environmental_civic_engagement|MED
agg_school_environment_quality|EDU,agg_climate_change_risk_perception|MED
agg_digital_and_cultural_capital|EDU,agg_environmental_problem_salience|MED
agg_digital_and_cultural_capital|EDU,agg_environmental_knowledge_self_efficacy|MED
agg_digital_and_cultural_capital|EDU,agg_pro_environmental_civic_engagement|MED
agg_digital_and_cultural_capital|EDU,agg_climate_change_risk_perception|MED
agg_perceived_education_quality|EDU,agg_emigration_intention_likelihood|MIG
agg_perceived_education_quality|EDU,agg_perceived_opportunity_structure|MIG
agg_perceived_education_quality|EDU,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_educational_returns_belief|EDU,agg_emigration_intention_likelihood|MIG
agg_educational_returns_belief|EDU,agg_perceived_opportunity_structure|MIG
agg_educational_returns_belief|EDU,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_school_environment_quality|EDU,agg_emigration_intention_likelihood|MIG
agg_school_environment_quality|EDU,agg_perceived_opportunity_structure|MIG
agg_school_environment_quality|EDU,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_digital_and_cultural_capital|EDU,agg_emigration_intention_likelihood|MIG
agg_digital_and_cultural_capital|EDU,agg_perceived_opportunity_structure|MIG
agg_digital_and_cultural_capital|EDU,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_perceived_education_quality|EDU,agg_perceived_situation_of_children_and_youth|NIN
agg_perceived_education_quality|EDU,agg_children_rights_recognition_and_respect|NIN
agg_perceived_education_quality|EDU,agg_youth_participation_and_voice|NIN
agg_perceived_education_quality|EDU,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_educational_returns_belief|EDU,agg_perceived_situation_of_children_and_youth|NIN
agg_educational_returns_belief|EDU,agg_children_rights_recognition_and_respect|NIN
agg_educational_returns_belief|EDU,agg_youth_participation_and_voice|NIN
agg_educational_returns_belief|EDU,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_school_environment_quality|EDU,agg_perceived_situation_of_children_and_youth|NIN
agg_school_environment_quality|EDU,agg_children_rights_recognition_and_respect|NIN
agg_school_environment_quality|EDU,agg_youth_participation_and_voice|NIN
agg_school_environment_quality|EDU,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_digital_and_cultural_capital|EDU,agg_perceived_situation_of_children_and_youth|NIN
agg_digital_and_cultural_capital|EDU,agg_children_rights_recognition_and_respect|NIN
agg_digital_and_cultural_capital|EDU,agg_youth_participation_and_voice|NIN
agg_digital_and_cultural_capital|EDU,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_perceived_education_quality|EDU,agg_intergenerational_mobility_perception|POB
agg_perceived_education_quality|EDU,agg_social_policy_preferences|POB
agg_perceived_education_quality|EDU,agg_subjective_economic_wellbeing_and_agency|POB
agg_educational_returns_belief|EDU,agg_intergenerational_mobility_perception|POB
agg_educational_returns_belief|EDU,agg_social_policy_preferences|POB
agg_educational_returns_belief|EDU,agg_subjective_economic_wellbeing_and_agency|POB
agg_school_environment_quality|EDU,agg_intergenerational_mobility_perception|POB
agg_school_environment_quality|EDU,agg_social_policy_preferences|POB
agg_school_environment_quality|EDU,agg_subjective_economic_wellbeing_and_agency|POB
agg_digital_and_cultural_capital|EDU,agg_intergenerational_mobility_perception|POB
agg_digital_and_cultural_capital|EDU,agg_social_policy_preferences|POB
agg_digital_and_cultural_capital|EDU,agg_subjective_economic_wellbeing_and_agency|POB
agg_perceived_education_quality|EDU,agg_supernatural_beliefs|REL
agg_perceived_education_quality|EDU,agg_personal_religiosity|REL
agg_perceived_education_quality|EDU,agg_religious_socialization|REL
agg_perceived_education_quality|EDU,agg_church_state_separation|REL
agg_perceived_education_quality|EDU,agg_religious_tolerance|REL
agg_educational_returns_belief|EDU,agg_supernatural_beliefs|REL
agg_educational_returns_belief|EDU,agg_personal_religiosity|REL
agg_educational_returns_belief|EDU,agg_religious_socialization|REL
agg_educational_returns_belief|EDU,agg_church_state_separation|REL
agg_educational_returns_belief|EDU,agg_religious_tolerance|REL
agg_school_environment_quality|EDU,agg_supernatural_beliefs|REL
agg_school_environment_quality|EDU,agg_personal_religiosity|REL
agg_school_environment_quality|EDU,agg_religious_socialization|REL
agg_school_environment_quality|EDU,agg_church_state_separation|REL
agg_school_environment_quality|EDU,agg_religious_tolerance|REL
agg_digital_and_cultural_capital|EDU,agg_supernatural_beliefs|REL
agg_digital_and_cultural_capital|EDU,agg_personal_religiosity|REL
agg_digital_and_cultural_capital|EDU,agg_religious_socialization|REL
agg_digital_and_cultural_capital|EDU,agg_church_state_separation|REL
agg_digital_and_cultural_capital|EDU,agg_religious_tolerance|REL
agg_perceived_education_quality|EDU,agg_functional_health_status|SAL
agg_perceived_education_quality|EDU,agg_subjective_wellbeing|SAL
agg_perceived_education_quality|EDU,agg_health_risk_behaviors|SAL
agg_educational_returns_belief|EDU,agg_functional_health_status|SAL
agg_educational_returns_belief|EDU,agg_subjective_wellbeing|SAL
agg_educational_returns_belief|EDU,agg_health_risk_behaviors|SAL
agg_school_environment_quality|EDU,agg_functional_health_status|SAL
agg_school_environment_quality|EDU,agg_subjective_wellbeing|SAL
